"data","VelocVento","DirVento"
2013-06-27,2.41666666666667,"SW"
2013-06-28,2.875,"E"
2013-06-29,8.58333333333333,"N"
2013-06-30,3.41666666666667,"SE"
2013-07-01,4.16666666666667,"SSE"
2013-07-02,5.95833333333333,"E"
2013-07-03,8.25,"NE"
2013-07-04,6.5,"NE"
2013-07-05,5.16666666666667,"NE"
2013-07-06,4.875,"NE"
2013-07-07,3.29166666666667,"W"
2013-07-08,4.5,"SSE"
2013-07-09,4.875,"ESE"
2013-07-10,6.95833333333333,"NE"
2013-07-11,5.91666666666667,"NE"
2013-07-12,5.58333333333333,"NE"
2013-07-13,4,"C"
2013-07-14,2.79166666666667,"C"
2013-07-15,4.5,"SSE"
2013-07-16,2.95833333333333,"SE"
2013-07-17,4.16666666666667,"C"
2013-07-18,5.5,"C"
2013-07-19,4.625,"SSE"
2013-07-20,8.91666666666667,"NE"
2013-07-21,10.3333333333333,"NW"
2013-07-22,3.79166666666667,"SE"
2013-07-23,4.66666666666667,"SE"
2013-07-24,5.04166666666667,"SSE"
2013-07-25,6.41666666666667,"SW"
2013-07-26,5.75,"SSE"
2013-07-27,3.66666666666667,"SSE"
2013-07-28,2.41666666666667,"C"
2013-07-29,2.75,"C"
2013-07-30,3.95833333333333,"SE"
2013-07-31,4.79166666666667,"NNE"
2013-08-01,3.33333333333333,"N"
2013-08-02,3.08333333333333,"WNW"
2013-08-03,2.5,"NW"
2013-08-04,5.75,"NW"
2013-08-05,5.125,"E"
2013-08-06,5.41666666666667,"NNE"
2013-08-07,6.41666666666667,"ENE"
2013-08-08,6.125,"NNE"
2013-08-09,3.91666666666667,"NW"
2013-08-10,9.75,"WNW"
2013-08-11,6.83333333333333,"WNW"
2013-08-12,6.29166666666667,"E"
2013-08-13,5.25,"NNE"
2013-08-14,7.91666666666667,"S"
2013-08-15,6.41666666666667,"SSE"
2013-08-16,6.54166666666667,"ESE"
2013-08-17,5.54166666666667,"ESE"
2013-08-18,8.70833333333333,"E"
2013-08-19,6.33333333333333,"E"
2013-08-20,7.375,"NE"
2013-08-21,7.125,"NNE"
2013-08-22,6.45833333333333,"NW"
2013-08-23,4.375,"SSE"
2013-08-24,5.66666666666667,"SSE"
2013-08-25,3.91666666666667,"W"
2013-08-26,5.29166666666667,"S"
2013-08-27,8.75,"WNW"
2013-08-28,6.33333333333333,"SSE"
2013-08-29,7.83333333333333,"NE"
2013-08-30,5.08333333333333,"E"
2013-08-31,4.125,"NE"
2013-09-01,4.20833333333333,"SE"
2013-09-02,4.29166666666667,"NNW"
2013-09-03,3.79166666666667,"SSW"
2013-09-04,6.08333333333333,"SSE"
2013-09-05,6.58333333333333,"E"
2013-09-06,8.45833333333333,"ENE"
2013-09-07,7.16666666666667,"NE"
2013-09-08,5.54166666666667,"ESE"
2013-09-09,4.45833333333333,"SE"
2013-09-10,4.04166666666667,"SE"
2013-09-11,5.79166666666667,"NE"
2013-09-12,6.20833333333333,"NE"
2013-09-13,4.66666666666667,"ESE"
2013-09-14,4.375,"ENE"
2013-09-15,4.33333333333333,"ENE"
2013-09-16,6.25,"ENE"
2013-09-17,8.83333333333333,"NNW"
2013-09-18,4.66666666666667,"ESE"
2013-09-19,4.375,"SE"
2013-09-20,4.66666666666667,"E"
2013-09-21,9.20833333333333,"NNW"
2013-09-22,4.58333333333333,"SE"
2013-09-23,4.79166666666667,"NNE"
2013-09-24,5.45833333333333,"S"
2013-09-25,8.125,"S"
2013-09-26,6.95652173913043,"SSE"
2013-09-27,6.70833333333333,"SE"
2013-09-28,8.45833333333333,"ENE"
2013-09-29,4.29166666666667,"NE"
2013-09-30,3.04166666666667,"N"
2013-10-01,6.54166666666667,"WNW"
2013-10-02,4.83333333333333,"SE"
2013-10-03,4.33333333333333,"NE"
2013-10-04,8.625,"WNW"
2013-10-05,5.20833333333333,"SSE"
2013-10-06,5.83333333333333,"SSE"
2013-10-07,6.25,"ESE"
2013-10-08,7.25,"ESE"
2013-10-09,7.20833333333333,"SE"
2013-10-10,6.95833333333333,"NE"
2013-10-11,6.83333333333333,"NE"
2013-10-12,5.91666666666667,"NE"
2013-10-13,5.875,"NE"
2013-10-14,4.79166666666667,"NNE"
2013-10-15,5.5,"SSE"
2013-10-16,3.54166666666667,"SE"
2013-10-17,3.58333333333333,"SSE"
2013-10-18,5.08333333333333,"E"
2013-10-19,3.41666666666667,"S"
2013-10-20,6.70833333333333,"NE"
2013-10-21,8.54166666666667,"NW"
2013-10-22,5.625,"ESE"
2013-10-23,4.54166666666667,"NNW"
2013-10-24,4.95833333333333,"NNW"
2013-10-25,5.75,"ESE"
2013-10-26,6.04166666666667,"NE"
2013-10-27,7.16666666666667,"SSE"
2013-10-28,7.29166666666667,"SSE"
2013-10-29,6.08333333333333,"ESE"
2013-10-30,5.54166666666667,"E"
2013-10-31,6.75,"E"
2013-11-01,7.20833333333333,"ENE"
2013-11-02,7.125,"NNE"
2013-11-03,5.91666666666667,"NE"
2013-11-04,4.5,"SSE"
2013-11-05,6.29166666666667,"SSE"
2013-11-06,6.04166666666667,"ESE"
2013-11-07,4.70833333333333,"ESE"
2013-11-08,4.45833333333333,"E"
2013-11-09,4.5,"NE"
2013-11-10,4.75,"SSE"
2013-11-11,7.20833333333333,"ENE"
2013-11-12,11.7083333333333,"NW"
2013-11-13,9.45833333333333,"ESE"
2013-11-14,6.66666666666667,"SE"
2013-11-15,6.45833333333333,"NE"
2013-11-16,7.70833333333333,"N"
2013-11-17,5.66666666666667,"SE"
2013-11-18,5.70833333333333,"E"
2013-11-19,5,"ENE"
2013-11-20,6.54166666666667,"NNW"
2013-11-21,5.04166666666667,"ENE"
2013-11-22,3.75,"SSW"
2013-11-23,4.79166666666667,"ESE"
2013-11-24,5.58333333333333,"ESE"
2013-11-25,4.79166666666667,"ENE"
2013-11-26,3.66666666666667,"ENE"
2013-11-27,3.875,"E"
2013-11-28,5.91666666666667,"NE"
2013-11-29,6.625,"SE"
2013-11-30,5.04166666666667,"SE"
2013-12-01,4.66666666666667,"ESE"
2013-12-02,5.375,"SE"
2013-12-03,7,"W"
2013-12-04,5.45833333333333,"ENE"
2013-12-05,8.04166666666667,"NW"
2013-12-06,5.08333333333333,"SSE"
2013-12-07,5.95833333333333,"SSE"
2013-12-08,6.04166666666667,"NE"
2013-12-09,6.79166666666667,"NE"
2013-12-10,7.08333333333333,"SSE"
2013-12-11,5.75,"SSE"
2013-12-12,6.33333333333333,"SE"
2013-12-13,6.66666666666667,"E"
2013-12-14,5.66666666666667,"ENE"
2013-12-15,5.29166666666667,"E"
2013-12-16,5.08333333333333,"E"
2013-12-17,6.375,"SE"
2013-12-18,6.95833333333333,"E"
2013-12-19,5.04166666666667,"SE"
2013-12-20,3.125,"SE"
2013-12-21,2.375,"SSE"
2013-12-22,3.45833333333333,"SE"
2013-12-23,3.20833333333333,"SSE"
2013-12-24,1.79166666666667,"C"
2013-12-25,2.25,"C"
2013-12-26,2.5,"C"
2013-12-27,2.58333333333333,"C"
2013-12-28,4.25,"C"
2013-12-29,5.20833333333333,"NNW"
2013-12-30,8.04166666666667,"NW"
2013-12-31,10.0416666666667,"NNW"
2014-01-01,8.16666666666667,"NNW"
2014-01-02,7.95833333333333,"NW"
2014-01-03,5.70833333333333,"WNW"
2014-01-04,6.08333333333333,"SSE"
2014-01-05,4.66666666666667,"ESE"
2014-01-06,5.91666666666667,"E"
2014-01-07,4.75,"SE"
2014-01-08,6.5,"NNW"
2014-01-09,4.58333333333333,"N"
2014-01-10,3.95833333333333,"NE"
2014-01-11,3.95833333333333,"SSW"
2014-01-12,4.95833333333333,"SE"
2014-01-13,4.08333333333333,"NE"
2014-01-14,3.91666666666667,"NE"
2014-01-15,4.83333333333333,"NW"
2014-01-16,2.45833333333333,"C"
2014-01-17,2.70833333333333,"ESE"
2014-01-18,4.33333333333333,"SSE"
2014-01-19,4.125,"C"
2014-01-20,4.20833333333333,"NE"
2014-01-21,5.66666666666667,"E"
2014-01-22,5.625,"NNW"
2014-01-23,4.75,"C"
2014-01-24,4.25,"ENE"
2014-01-25,4.45833333333333,"WNW"
2014-01-26,5.125,"ESE"
2014-01-27,4.41666666666667,"SE"
2014-01-28,3.70833333333333,"ESE"
2014-01-29,4.33333333333333,"SE"
2014-01-30,4.20833333333333,"E"
2014-01-31,3.66666666666667,"SE"
2014-02-01,3.58333333333333,"SE"
2014-02-02,4.45833333333333,"C"
2014-02-03,4.75,"ESE"
2014-02-04,4.375,"NNW"
2014-02-05,4.20833333333333,"ESE"
2014-02-06,4.95833333333333,"SSE"
2014-02-07,4.04166666666667,"E"
2014-02-08,4.54166666666667,"C"
2014-02-09,4.29166666666667,"ENE"
2014-02-10,4.58333333333333,"ENE"
2014-02-11,4,"SE"
2014-02-12,5.125,"NNW"
2014-02-13,3.75,"W"
2014-02-14,5.29166666666667,"SSW"
2014-02-15,3.58333333333333,"SSE"
2014-02-16,4.33333333333333,"SE"
2014-02-17,5.66666666666667,"SE"
2014-02-18,7.83333333333333,"E"
2014-02-19,6.79166666666667,"E"
2014-02-20,4.875,"E"
2014-02-21,6.54166666666667,"NE"
2014-02-22,5.79166666666667,"SE"
2014-02-23,5.08333333333333,"C"
2014-02-24,3.25,"W"
2014-02-25,4.375,"NE"
2014-02-26,3.41666666666667,"NE"
2014-02-27,5.25,"NW"
2014-02-28,5.83333333333333,"NNW"
2014-03-01,7.41666666666667,"SE"
2014-03-02,5.04166666666667,"E"
2014-03-03,6.29166666666667,"E"
2014-03-04,4.54166666666667,"SE"
2014-03-05,3.33333333333333,"N"
2014-03-06,5,"WNW"
2014-03-07,4.375,"ENE"
2014-03-08,4.25,"ENE"
2014-03-09,4.70833333333333,"NNE"
2014-03-10,5.25,"ENE"
2014-03-11,5.25,"NE"
2014-03-12,3.70833333333333,"SE"
2014-03-13,4.79166666666667,"ESE"
2014-03-14,4.125,"E"
2014-03-15,6.04166666666667,"NE"
2014-03-16,3.91666666666667,"N"
2014-03-17,6.08333333333333,"WNW"
2014-03-18,3,"SSE"
2014-03-19,3,"S"
2014-03-20,5.91666666666667,"NW"
2014-03-21,7.70833333333333,"NNW"
2014-03-22,6.25,"SSE"
2014-03-23,6.91666666666667,"SE"
2014-03-24,6.95833333333333,"E"
2014-03-25,6.91666666666667,"ENE"
2014-03-26,6.625,"E"
2014-03-27,6.33333333333333,"E"
2014-03-28,5.25,"ESE"
2014-03-29,5.58333333333333,"ESE"
2014-03-30,6.20833333333333,"NNE"
2014-03-31,3.5,"E"
2014-04-01,4.29166666666667,"SE"
2014-04-02,3.875,"SE"
2014-04-03,5,"E"
2014-04-04,7.58333333333333,"E"
2014-04-05,5.91666666666667,"E"
2014-04-06,5.04166666666667,"NE"
2014-04-07,2.54166666666667,"C"
2014-04-08,2.125,"C"
2014-04-09,4.33333333333333,"SW"
2014-04-10,3.75,"SSE"
2014-04-11,4.375,"E"
2014-04-12,7,"NW"
2014-04-13,4.75,"S"
2014-04-14,6.375,"SE"
2014-04-15,5.16666666666667,"E"
2014-04-16,4.875,"E"
2014-04-17,5.20833333333333,"ESE"
2014-04-18,3.95833333333333,"SE"
2014-04-19,3.54166666666667,"SE"
2014-04-20,4.41666666666667,"SSE"
2014-04-21,3.75,"SE"
2014-04-22,3.875,"S"
2014-04-23,4.75,"SSW"
2014-04-24,5.66666666666667,"S"
2014-04-25,4.875,"E"
2014-04-26,4.20833333333333,"SE"
2014-04-27,4.91666666666667,"SE"
2014-04-28,6.29166666666667,"E"
2014-04-29,7.83333333333333,"NE"
2014-04-30,7.25,"NE"
2014-05-01,8.375,"NNW"
2014-05-02,2.79166666666667,"SSE"
2014-05-03,4.79166666666667,"ENE"
2014-05-04,3.29166666666667,"NE"
2014-05-05,1.95833333333333,"C"
2014-05-06,2.625,"ESE"
2014-05-07,2.375,"E"
2014-05-08,3.79166666666667,"WNW"
2014-05-09,4.625,"SE"
2014-05-10,5.625,"SE"
2014-05-11,7.91666666666667,"ENE"
2014-05-12,6.45833333333333,"NE"
2014-05-13,5.04166666666667,"NE"
2014-05-14,4.125,"NE"
2014-05-15,2.125,"ENE"
2014-05-16,3.25,"SSE"
2014-05-17,4.83333333333333,"ESE"
2014-05-18,3.25,"SW"
2014-05-19,2.75,"ESE"
2014-05-20,3.91666666666667,"ENE"
2014-05-21,5.25,"NNE"
2014-05-22,10.25,"NNW"
2014-05-23,4.125,"SSE"
2014-05-24,4,"SSE"
2014-05-25,3.33333333333333,"E"
2014-05-26,8.95833333333333,"WNW"
2014-05-27,5.25,"WNW"
2014-05-28,4.83333333333333,"SSE"
2014-05-29,4.5,"ESE"
2014-05-30,5.95833333333333,"E"
2014-05-31,6.33333333333333,"NE"
2014-06-01,8,"NW"
2014-06-02,5.41666666666667,"SSE"
2014-06-03,2.83333333333333,"C"
2014-06-04,4.16666666666667,"WNW"
2014-06-05,6.33333333333333,"NNW"
2014-06-06,3.875,"N"
2014-06-07,3.75,"NW"
2014-06-08,8.54166666666667,"NW"
2014-06-09,5.04166666666667,"SE"
2014-06-10,5.83333333333333,"SE"
2014-06-11,4.95833333333333,"E"
2014-06-12,8.08333333333333,"NE"
2014-06-13,5.70833333333333,"NE"
2014-06-14,4.83333333333333,"NE"
2014-06-15,3.125,"SE"
2014-06-16,3.16666666666667,"E"
2014-06-17,2.95833333333333,"WSW"
2014-06-18,4.25,"NE"
2014-06-19,5.75,"SE"
2014-06-20,4.29166666666667,"SE"
2014-06-21,4.91666666666667,"E"
2014-06-22,5.45833333333333,"E"
2014-06-23,5.875,"NE"
2014-06-24,2.95833333333333,"NW"
2014-06-25,2.79166666666667,"NW"
2014-06-26,3.29166666666667,"NW"
2014-06-27,3.54166666666667,"NW"
2014-06-28,3.58333333333333,"NE"
2014-06-29,7.625,"NW"
2014-06-30,9.91666666666667,"WNW"
2014-07-01,5.54166666666667,"WNW"
2014-07-02,2.5,"NW"
2014-07-03,2.79166666666667,"W"
2014-07-04,2.33333333333333,"W"
2014-07-05,5.66666666666667,"E"
2014-07-06,5.79166666666667,"NE"
2014-07-07,3.875,"NNE"
2014-07-08,4.08333333333333,"SSE"
2014-07-09,4.79166666666667,"E"
2014-07-10,3.25,"ESE"
2014-07-11,4.70833333333333,"SE"
2014-07-12,5.20833333333333,"ENE"
2014-07-13,5.625,"ENE"
2014-07-14,6.375,"NE"
2014-07-15,5.41666666666667,"NE"
2014-07-16,3.70833333333333,"SE"
2014-07-17,3.5,"NW"
2014-07-18,7.875,"N"
2014-07-19,5.08333333333333,"SSE"
2014-07-20,5.08333333333333,"ESE"
2014-07-21,6,"NE"
2014-07-22,7.75,"NE"
2014-07-23,7.66666666666667,"N"
2014-07-24,10.5,"NW"
2014-07-25,4.91666666666667,"ESE"
2014-07-26,3.04166666666667,"SE"
2014-07-27,4.375,"ESE"
2014-07-28,6.83333333333333,"ESE"
2014-07-29,7.25,"ENE"
2014-07-30,7.20833333333333,"NE"
2014-07-31,3.70833333333333,"E"
2014-08-01,3.25,"E"
2014-08-02,4.20833333333333,"C"
2014-08-03,2.91666666666667,"C"
2014-08-04,6.375,"NW"
2014-08-05,8.29166666666667,"SE"
2014-08-06,7.41666666666667,"ENE"
2014-08-07,5.08333333333333,"NE"
2014-08-08,5.04166666666667,"SSE"
2014-08-09,4.91666666666667,"ESE"
2014-08-10,4.25,"NNE"
2014-08-11,3.25,"NW"
2014-08-12,3.25,"NW"
2014-08-13,7.04166666666667,"SSE"
2014-08-14,7.875,"E"
2014-08-15,7,"ENE"
2014-08-16,7.625,"NE"
2014-08-17,4.125,"NNE"
2014-08-18,4,"SE"
2014-08-19,4.33333333333333,"E"
2014-08-20,5.33333333333333,"ENE"
2014-08-21,5.04166666666667,"NNE"
2014-08-22,3.58333333333333,"SE"
2014-08-23,4.125,"E"
2014-08-24,5.41666666666667,"NE"
2014-08-25,5.08333333333333,"NE"
2014-08-26,3.70833333333333,"WSW"
2014-08-27,4.58333333333333,"ESE"
2014-08-28,6.66666666666667,"E"
2014-08-29,6.54166666666667,"E"
2014-08-30,5.08333333333333,"E"
2014-08-31,8.66666666666667,"SSE"
2014-09-01,6.20833333333333,"WNW"
2014-09-02,4.25,"SE"
2014-09-03,8.41666666666667,"SSE"
2014-09-04,8.04166666666667,"ESE"
2014-09-05,9.20833333333333,"ENE"
2014-09-06,7.66666666666667,"NNE"
2014-09-07,4.75,"SE"
2014-09-08,5.04166666666667,"SE"
2014-09-09,6.08333333333333,"NNE"
2014-09-10,7.29166666666667,"NNW"
2014-09-11,4.91666666666667,"NW"
2014-09-12,6.95833333333333,"ENE"
2014-09-13,5.20833333333333,"E"
2014-09-14,3.66666666666667,"E"
2014-09-15,6.45833333333333,"N"
2014-09-16,6.16666666666667,"SE"
2014-09-17,7.08333333333333,"E"
2014-09-18,5.66666666666667,"ESE"
2014-09-19,6.20833333333333,"E"
2014-09-20,7.375,"NW"
2014-09-21,5.95833333333333,"SSE"
2014-09-22,7.41666666666667,"ESE"
2014-09-23,7.08333333333333,"NE"
2014-09-24,7.45833333333333,"NE"
2014-09-25,3.95833333333333,"NNE"
2014-09-26,6.91666666666667,"NNW"
2014-09-27,3.25,"SE"
2014-09-28,6,"E"
2014-09-29,5.625,"NE"
2014-09-30,4.58333333333333,"WNW"
2014-10-01,8.95833333333333,"SSE"
2014-10-02,7.70833333333333,"SSE"
2014-10-03,8.16666666666667,"E"
2014-10-04,10.0416666666667,"E"
2014-10-05,9.08333333333333,"E"
2014-10-06,7.25,"ENE"
2014-10-07,5.04166666666667,"SE"
2014-10-08,4.33333333333333,"SE"
2014-10-09,5.29166666666667,"E"
2014-10-10,6.5,"NE"
2014-10-11,4.375,"ESE"
2014-10-12,3.83333333333333,"SE"
2014-10-13,4.41666666666667,"N"
2014-10-14,4.33333333333333,"ESE"
2014-10-15,7.04166666666667,"SE"
2014-10-16,6.20833333333333,"E"
2014-10-17,6.54166666666667,"SE"
2014-10-18,4.41666666666667,"NNE"
2014-10-19,8,"NNE"
2014-10-20,7.83333333333333,"SSE"
2014-10-21,7,"ESE"
2014-10-22,7.375,"ESE"
2014-10-23,6.04166666666667,"ESE"
2014-10-24,4.66666666666667,"SE"
2014-10-25,3.91666666666667,"SE"
2014-10-26,3.75,"E"
2014-10-27,4.83333333333333,"ESE"
2014-10-28,5.08333333333333,"E"
2014-10-29,5.29166666666667,"ENE"
2014-10-30,6.45833333333333,"NE"
2014-10-31,8.83333333333333,"NNW"
2014-11-01,6.91666666666667,"NE"
2014-11-02,4.875,"ESE"
2014-11-03,4.375,"NNE"
2014-11-04,5.70833333333333,"NNW"
2014-11-05,7.33333333333333,"SE"
2014-11-06,5.29166666666667,"SE"
2014-11-07,6.125,"NE"
2014-11-08,6,"N"
2014-11-09,5.79166666666667,"SE"
2014-11-10,6.54166666666667,"E"
2014-11-11,7,"ENE"
2014-11-12,4.95833333333333,"NNW"
2014-11-13,6.41666666666667,"SSE"
2014-11-14,6.125,"SSE"
2014-11-15,7.16666666666667,"SE"
2014-11-16,6.79166666666667,"ESE"
2014-11-17,6,"ESE"
2014-11-18,6.375,"E"
2014-11-19,5.41666666666667,"SE"
2014-11-20,4.875,"ENE"
2014-11-21,4.95833333333333,"ENE"
2014-11-22,4.25,"NW"
2014-11-23,4.70833333333333,"SE"
2014-11-24,5.33333333333333,"SE"
2014-11-25,6.33333333333333,"ENE"
2014-11-26,6.41666666666667,"N"
2014-11-27,4.95833333333333,"SE"
2014-11-28,6.08333333333333,"SE"
2014-11-29,7,"E"
2014-11-30,5.66666666666667,"SSE"
2014-12-01,5.04166666666667,"SSE"
2014-12-02,7.125,"NW"
2014-12-03,9.41666666666667,"NNW"
2014-12-04,5.04166666666667,"SSE"
2014-12-05,5.79166666666667,"SSE"
2014-12-06,5.45833333333333,"ESE"
2014-12-07,4.08333333333333,"SE"
2014-12-08,4.125,"SSE"
2014-12-09,3.91666666666667,"NW"
2014-12-10,6.375,"NNW"
2014-12-11,6.375,"NW"
2014-12-12,4.79166666666667,"NE"
2014-12-13,8.45833333333333,"NW"
2014-12-14,5.625,"SSE"
2014-12-15,6.875,"SE"
2014-12-16,6.91666666666667,"ESE"
2014-12-17,5.95833333333333,"SE"
2014-12-18,3.66666666666667,"SE"
2014-12-19,4.125,"SE"
2014-12-20,8.91666666666667,"NW"
2014-12-21,12.6666666666667,"NW"
2014-12-22,9.45833333333333,"NW"
2014-12-23,5.75,"SSE"
2014-12-24,4.54166666666667,"SSE"
2014-12-25,4.125,"SE"
2014-12-26,4.16666666666667,"SE"
2014-12-27,3.25,"SE"
2014-12-28,5.41666666666667,"WNW"
2014-12-29,5.83333333333333,"WNW"
2014-12-30,6.375,"NW"
2014-12-31,8.16666666666667,"NW"
2015-01-01,6.70833333333333,"NW"
2015-01-02,6.58333333333333,"WNW"
2015-01-03,4.29166666666667,"SE"
2015-01-04,3.875,"NE"
2015-01-05,5.04166666666667,"ENE"
2015-01-06,5.70833333333333,"NE"
2015-01-07,5.25,"NE"
2015-01-08,4.25,"W"
2015-01-09,3.625,"C"
2015-01-10,3.75,"W"
2015-01-11,5.04166666666667,"SE"
2015-01-12,5,"NNE"
2015-01-13,4.16666666666667,"SE"
2015-01-14,5.70833333333333,"NE"
2015-01-15,5.29166666666667,"ESE"
2015-01-16,4.08333333333333,"SSE"
2015-01-17,3.5,"ESE"
2015-01-18,3.875,"ESE"
2015-01-19,5.66666666666667,"SE"
2015-01-20,4.04166666666667,"SE"
2015-01-21,5.41666666666667,"SSE"
2015-01-22,6.04166666666667,"SSE"
2015-01-23,5.16666666666667,"SSE"
2015-01-24,4.95833333333333,"NE"
2015-01-25,6.54166666666667,"NE"
2015-01-26,5.75,"NW"
2015-01-27,5.54166666666667,"NW"
2015-01-28,4.58333333333333,"NW"
2015-01-29,10.2083333333333,"NW"
2015-01-30,7.70833333333333,"S"
2015-01-31,5.16666666666667,"SSE"
2015-02-01,5.95833333333333,"SE"
2015-02-02,3.79166666666667,"E"
2015-02-03,4.54166666666667,"E"
2015-02-04,4.95833333333333,"NNW"
2015-02-05,5.70833333333333,"WNW"
2015-02-06,3.08333333333333,"WSW"
2015-02-07,3.5,"SE"
2015-02-08,6.375,"NE"
2015-02-09,5.5,"NNE"
2015-02-10,6.29166666666667,"NNW"
2015-02-11,6.33333333333333,"NNW"
2015-02-12,5.375,"NW"
2015-02-13,4.54166666666667,"ENE"
2015-02-14,5.16666666666667,"ENE"
2015-02-15,5.25,"S"
2015-02-16,3.91666666666667,"SSE"
2015-02-17,4.54166666666667,"WNW"
2015-02-18,7.83333333333333,"NNW"
2015-02-19,10.0833333333333,"NNW"
2015-02-20,7.95833333333333,"NNW"
2015-02-21,4.83333333333333,"SE"
2015-02-22,5.45833333333333,"SE"
2015-02-23,5.79166666666667,"SE"
2015-02-24,4.125,"SE"
2015-02-25,4.75,"SW"
2015-02-26,3.66666666666667,"NW"
2015-02-27,4.45833333333333,"WNW"
2015-02-28,5.41666666666667,"SSE"
2015-03-01,6.58333333333333,"E"
2015-03-02,6.875,"ENE"
2015-03-03,6.25,"E"
2015-03-04,4.25,"NE"
2015-03-05,3.58333333333333,"SSE"
2015-03-06,4.75,"SSE"
2015-03-07,3.58333333333333,"ENE"
2015-03-08,2.79166666666667,"ENE"
2015-03-09,5.16666666666667,"NW"
2015-03-10,6.04166666666667,"NW"
2015-03-11,6.79166666666667,"NW"
2015-03-12,3.79166666666667,"ENE"
2015-03-13,3.29166666666667,"NNE"
2015-03-14,2.16666666666667,"ENE"
2015-03-15,2.70833333333333,"NE"
2015-03-16,3.5,"NE"
2015-03-17,4.45833333333333,"ENE"
2015-03-18,4.54166666666667,"ENE"
2015-03-19,3.41666666666667,"ESE"
2015-03-20,3.33333333333333,"ENE"
2015-03-21,2.83333333333333,"W"
2015-03-22,5.70833333333333,"W"
2015-03-23,5.625,"E"
2015-03-24,6,"ESE"
2015-03-25,5.16666666666667,"E"
2015-03-26,5.20833333333333,"NNE"
2015-03-27,2.875,"SE"
2015-03-28,3.79166666666667,"SE"
2015-03-29,3.125,"E"
2015-03-30,5.70833333333333,"NW"
2015-03-31,7.33333333333333,"WNW"
2015-04-01,4.375,"SE"
2015-04-02,5.54166666666667,"E"
2015-04-03,6.08333333333333,"E"
2015-04-04,6.08333333333333,"NE"
2015-04-05,8.5,"NW"
2015-04-06,10.0833333333333,"S"
2015-04-07,6.625,"SSE"
2015-04-08,6.5,"E"
2015-04-09,5.20833333333333,"NE"
2015-04-10,4.16666666666667,"E"
2015-04-11,4.16666666666667,"SE"
2015-04-12,3.5,"SE"
2015-04-13,4.5,"E"
2015-04-14,3.75,"E"
2015-04-15,5,"WNW"
2015-04-16,3.83333333333333,"SSE"
2015-04-17,4.79166666666667,"ESE"
2015-04-18,6.29166666666667,"NE"
2015-04-19,2.83333333333333,"ESE"
2015-04-20,3.79166666666667,"NNE"
2015-04-21,4.875,"SE"
2015-04-22,3.95833333333333,"ESE"
2015-04-23,4.95833333333333,"ENE"
2015-04-24,5.66666666666667,"NE"
2015-04-25,6.54166666666667,"S"
2015-04-26,6.08333333333333,"SE"
2015-04-27,5.70833333333333,"NE"
2015-04-28,4.95833333333333,"SSE"
2015-04-29,5.41666666666667,"SSE"
2015-04-30,6.20833333333333,"ESE"
2015-05-01,5.58333333333333,"E"
2015-05-02,4.125,"NE"
2015-05-03,7.70833333333333,"N"
2015-05-04,8.08333333333333,"N"
2015-05-05,5.58333333333333,"SE"
2015-05-06,4.75,"E"
2015-05-07,4.83333333333333,"SSE"
2015-05-08,6.29166666666667,"ESE"
2015-05-09,6.08333333333333,"NE"
2015-05-10,5.29166666666667,"NE"
2015-05-11,7.04166666666667,"WNW"
2015-05-12,5.25,"SE"
2015-05-13,4.83333333333333,"SE"
2015-05-14,4.95833333333333,"E"
2015-05-15,6.16666666666667,"NE"
2015-05-16,5.33333333333333,"E"
2015-05-17,6.33333333333333,"NE"
2015-05-18,4.25,"ESE"
2015-05-19,3.54166666666667,"ESE"
2015-05-20,5.29166666666667,"E"
2015-05-21,5.125,"SE"
2015-05-22,5.70833333333333,"NE"
2015-05-23,5.54166666666667,"NW"
2015-05-24,4.91666666666667,"NW"
2015-05-25,3.54166666666667,"NW"
2015-05-26,3.375,"SE"
2015-05-27,6.70833333333333,"NW"
2015-05-28,8.29166666666667,"WNW"
2015-05-29,5.33333333333333,"WNW"
2015-05-30,3.95833333333333,"C"
2015-05-31,3.91666666666667,"N"
2015-06-01,3.45833333333333,"SE"
2015-06-02,4.95833333333333,"E"
2015-06-03,4.91666666666667,"E"
2015-06-04,4.16666666666667,"NNE"
2015-06-05,3.91666666666667,"NE"
2015-06-06,3.875,"NE"
2015-06-07,3.20833333333333,"NNW"
2015-06-08,2.83333333333333,"W"
2015-06-09,2.08333333333333,"NW"
2015-06-10,3,"N"
2015-06-11,6.20833333333333,"NW"
2015-06-12,4.625,"SE"
2015-06-13,6.83333333333333,"NNE"
2015-06-14,10.0416666666667,"NW"
2015-06-15,5.66666666666667,"SSE"
2015-06-16,5.16666666666667,"ESE"
2015-06-17,5.45833333333333,"NNE"
2015-06-18,8.20833333333333,"N"
2015-06-19,7.54166666666667,"SSE"
2015-06-20,10.5,"ENE"
2015-06-21,5.75,"NNE"
2015-06-22,4.625,"NE"
2015-06-23,4.16666666666667,"SSE"
2015-06-24,7.04166666666667,"SSE"
2015-06-25,6.75,"E"
2015-06-26,7.125,"E"
2015-06-27,5.70833333333333,"NE"
2015-06-28,4.75,"NE"
2015-06-29,6.04166666666667,"NNE"
2015-06-30,8.95833333333333,"NW"
2015-07-01,5.875,"NW"
2015-07-02,3.875,"SE"
2015-07-03,6.54166666666667,"WNW"
2015-07-04,6.33333333333333,"NW"
2015-07-05,5.29166666666667,"E"
2015-07-06,7.83333333333333,"NE"
